junction_id,junction_name,date,hour,stop_delay(s),stop_num,speed(m/s)
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,12:00,1.99999998,0.200000004,6.7000001
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,12:30,4.666666667,0.100000001,7.133333467
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,13:00,7.692307692,0.153846154,6
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,13:30,8.69999984,0.180000002,5.75000004
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,14:00,7.749999983,0.250000001,6.375000025
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,14:30,9.999999987,0.322580641,6.322580806
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,15:00,6.976744256,0.255813963,6.604651393
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,15:30,6.86666664,0.286666677,7.500000625
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,16:00,0.925925924,0.055555556,5.416666602
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,16:30,0.812499996,0.025,4.43875003
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,17:00,8.991228047,0.309941519,5.815789605
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,17:30,4.354838684,0.161290324,6.59677429
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,18:00,2.407407407,0.111111111,7.59259263
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,18:30,7.380952571,0.238095243,5.357142952
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,19:00,12.30769215,0.346153855,6.326923269
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,19:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,20:00,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,20:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,6:00,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,6:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,7:00,8.333333333,0.333333333,11.33333333
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,7:30,5.535714214,0.250000008,9.107142571
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,8:00,29.5,0.6,6.25
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,8:30,25.6233973,0.579487175,6.025000125
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,9:00,18.39927235,0.491396568,6.550724754
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,9:30,29.64783242,0.856965909,4.988235209
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,10:00,19.53125044,0.53125,5.875000094
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,10:30,19.53983183,0.612997898,6.066037817
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,11:00,21.52024988,0.695737274,5.684931534
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,11:30,23.50422184,0.594106706,5.592856977
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,12:00,19.97142855,0.628571428,5.399999976
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,12:30,21.64224692,0.67063494,5.666666619
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,13:00,20.70362,0.592307695,5.507692254
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,13:30,18.94067776,0.457627115,6.381355869
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,14:00,19.55102029,0.569132665,5.725000088
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,14:30,31.8825857,0.973055279,3.131578861
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,15:00,19.64451083,0.599603191,4.683333133
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,15:30,24.290675,0.803075439,4.562499988
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,16:00,27.24177155,0.757249948,4.725806326
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,16:30,29.05080226,0.873573984,4.161764644
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,17:00,29.87885956,0.862696448,3.365384531
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,17:30,42.18935325,1.027777751,2.688679251
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,18:00,3.333333333,0.333333333,9
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,18:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,19:00,0,0,9.4000002
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,19:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,20:00,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/11,20:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,6:00,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,6:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,7:00,3.124999988,0.375000003,9.375
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,7:30,6.3333332,0.233333337,10.03333333
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,8:00,19.41176441,0.470588254,5.794117471
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,8:30,20.36231852,0.543478267,6.336956717
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,9:00,50,1,3.2
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,9:30,34.42301241,0.922889581,4.273437572
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,10:00,37.39215612,1.015686288,3.970588176
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,10:30,21.65651297,0.774493892,4.351351284
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,11:00,25.27777767,0.833333344,3.888888944
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,11:30,24.85966738,0.81112162,4.826087033
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,12:00,30,0.8,4
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,12:30,16.19047646,0.428571437,6.500000002
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,13:00,25.42857143,0.828571429,4.285714286
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,13:30,23.35820922,0.567164164,5.865671806
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,14:00,35.125,1.0375,3.75
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,14:30,30.00077178,0.928626552,3.842592596
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,15:00,41.58472521,1.113997117,2.563492079
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,15:30,32.5085394,1.060205908,3.492537288
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,16:00,27.30856524,0.842610847,4.275862057
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,16:30,25.64229098,0.830918766,3.1515152
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,17:00,31.36863685,1.091128384,3.129032315
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,17:30,35.66781824,0.83592018,4.389830615
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,18:00,50.22153773,1.160160173,2.243243246
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,18:30,45.75396857,1.152116367,2.899999973
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,19:00,47.83783768,1.121621608,2.081081132
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,19:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,20:00,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/12,20:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,6:00,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,6:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,7:00,0,0,11.875
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,7:30,8.064516219,0.290322589,8.870967823
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,8:00,7.222222222,0.111111111,8.444444444
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,8:30,28.99419643,0.802707943,5.106382983
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,9:00,22.904762,0.676190484,5.76666674
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,9:30,25.53858211,0.72694153,4.934426234
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,10:00,25.71428571,0.785714286,4.571428571
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,10:30,26.81253638,0.819065889,4.692708339
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,11:00,8.125,0.375,6.1875
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,11:30,25.21416105,0.714160813,5.454545289
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,12:00,24.16666667,0.75,4.25
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,12:30,23.49472095,0.697662166,5.238461397
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,13:00,37.833334,0.966666667,4.699999933
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,13:30,22.09538452,0.622769231,5.030769298
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,14:00,52.46794892,1.2772436,2.1153846
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,14:30,28.49789456,0.901473688,3.989999936
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,15:00,30.6749517,0.952241737,3.666666661
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,15:30,34.09212189,1.102787913,2.809090891
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,16:00,31.59700481,1.092532904,3.33018866
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,16:30,40.30962593,1.245977022,2.353448193
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,17:00,34.87990898,1.115914816,2.65079366
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,17:30,48.54704807,1.107299497,2.272727313
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,18:00,44.06807862,1.048448723,2.670212819
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,18:30,56.52047804,1.130069938,1.73076915
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,19:00,31.92613636,0.96875,2.44318175
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,19:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,20:00,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/13,20:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,6:00,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,6:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,7:00,12.14285721,0.428571434,8.428571214
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,7:30,10.31100489,0.444976087,8.026315842
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,8:00,26.5,0.5,6.2
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,8:30,27.45097992,0.704248344,5.225490275
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,9:00,24.19642843,0.803571429,4.5714285
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,9:30,28.91414215,0.815151515,4.727272624
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,10:00,15.41666667,0.416666667,5.833333333
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,10:30,37.72321453,1.176955038,3.156250066
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,11:00,27.89772714,0.795454546,6.295454514
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,11:30,23.45504837,0.753684316,5.236842239
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,12:00,29.59183614,0.989795893,3.392857143
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,12:30,25.08210241,0.637931034,5.09482766
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,13:00,6.666666667,0.222222222,4.472222222
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,13:30,21.33720944,0.604651172,5.093023174
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,14:00,27.81818191,0.981818184,3.227272773
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,14:30,29.14935109,0.745454545,4.125000152
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,15:00,24.62222218,0.6622222,4.288889049
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,15:30,27.96195704,0.724068343,4.163043643
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,16:00,28.4001664,0.848908006,3.904761771
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,16:30,41.0371346,1.060952698,2.011627935
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,17:00,37.73387963,0.993128949,3.023255842
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,17:30,42.97704486,1.029013227,2.470588255
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,18:00,61.13403276,1.07016316,2.090909122
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,18:30,59.6166656,1.13,1.86
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,19:00,38.4413769,1.07823129,2.571428571
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,19:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,20:00,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/14,20:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,6:00,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,6:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,7:00,13.33333333,0.333333333,10.16666667
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,7:30,10.33333307,0.333333333,10.76666653
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,8:00,28,0.8,7.3
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,8:30,8.653846269,0.307692312,9.250000154
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,9:00,25,0.666666667,5.5
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,9:30,8.714285829,0.257142859,8.857142857
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,10:00,6.315789474,0.263157895,9.947368421
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,10:30,6.203007664,0.343984961,9.000000214
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,11:00,14.31818205,0.500000009,7.590908864
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,11:30,12.88461515,0.500000019,8.980769519
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,12:00,13.33333341,0.500000018,7.958333333
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,12:30,20.53571393,0.464285724,7.732142929
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,13:00,25,0.571428571,6.892857143
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,13:30,20.19999968,0.44,7.03999992
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,14:00,7.142857105,0.23809524,9.714285905
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,14:30,12.49999992,0.468750019,8.093750203
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,15:00,16.7499998,0.550000011,7.174999975
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,15:30,11.42857152,0.250000003,8.982142768
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,16:00,10.16129032,0.322580641,8.903225516
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,16:30,10.9999998,0.400000003,8.19999964
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,17:00,14.86842103,0.552631594,7.447368539
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,17:30,10.58823524,0.294117646,8.352940903
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,18:00,9.99999995,0.277777774,9.291666583
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,18:30,9.8333333,0.266666672,9.016667
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,19:00,13.25581398,0.302325591,8.058139477
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,19:30,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,20:00,-1,-1,-1
2019021418_819814666,Rua Ramiro Barcelos_Avenida Independ那ncia_819814666,2019/11/15,20:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,6:00,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,6:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,7:00,15.83333333,0.166666667,6.583333333
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,7:30,6.060605988,0.242424247,7.499999439
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,8:00,7.045454545,0.181818182,2.840909146
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,8:30,18.06746732,0.447684405,5.698113057
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,9:00,13.06190469,0.33714287,5.650000036
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,9:30,13.95721942,0.375859443,5.850649435
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,10:00,14.75337805,0.378603594,4.743243353
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,10:30,19.71980079,0.564383556,3.390410788
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,11:00,19.77367271,0.554993261,4.538461495
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,11:30,11.02272696,0.349025966,5.019480364
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,12:00,13.75563055,0.377252248,4.810810708
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,12:30,14.09456719,0.291750515,5.922535194
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,13:00,16.3952022,0.390151529,4.069444351
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,13:30,18.818643,0.418279972,5.284810001
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,14:00,18.38194461,0.459722232,4.006944451
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,14:30,24.63202688,0.578402374,2.865384569
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,15:00,17.60416648,0.483630957,4.244047601
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,15:30,22.05468798,0.591406248,3.515624966
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,16:00,23.73238676,0.605220623,3.324324338
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,16:30,21.59544167,0.525191171,4.301281918
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,17:00,17.81538492,0.455384618,4.215384749
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,17:30,30.26920796,0.673381737,3.508620807
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,18:00,5,0.2,7.1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,18:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,19:00,16,0.4,5.4999999
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,19:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,20:00,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/11,20:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,6:00,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,6:30,-1,-1,-1
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,7:00,6.666666556,0.333333338,7.333333333
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,7:30,5.825757667,0.187878792,7.4583332
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,8:00,31.2500003,0.600000003,4.52500005
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,8:30,25.4971427,0.624571444,3.789999902
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,9:00,11.458,0.218,4.539999802
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,9:30,14.4011542,0.32539682,5.030302917
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,10:00,17.5,0.250000003,8.624999875
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,10:30,20.91071366,0.628061209,3.540816298
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,11:00,39.94047638,0.925595238,3.42857141
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,11:30,21.33842671,0.570970229,3.611764746
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,12:00,37.24489679,1.013605493,2.940476214
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,12:30,18.56306768,0.421507061,4.972527458
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,13:00,45.67105263,1.018421054,1.657894716
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,13:30,22.13893358,0.474097684,4.209876691
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,14:00,46.56638634,0.986386583,2.328571449
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,14:30,19.01421893,0.43159426,3.465517231
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,15:00,22.32107756,0.712890067,2.65079374
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,15:30,19.44436231,0.549093142,3.256249986
2019021418_815995110,Avenida Independ那ncia_Rua Garibaldi,2019/11/12,16:00,17.77384845,0.503947366,3.418749985
